time(days),inlet flow,outlet flow,inlet pressure,outlet pressure,Inlet Temp,Outlet Temp
8.239603996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.243076324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.246548653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.250020981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.253493309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.256965637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.260437965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.263910294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.267381668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.270853996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.274326324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.277798653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.281270981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.284743309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.288215637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.291687965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.295160294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.298631668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.302103996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.305576324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.309048653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.312520981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.315993309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.319465637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.322937965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.326410294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.329881668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.333353996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.336826324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.340298653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.343770981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.347243309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.350715637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.354187965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.357660294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.361131668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.364603996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.368076324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.371548653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.375020981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.378493309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.381965637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.385437965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.388910294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.392381668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.395853996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.399326324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.402798653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.406270981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.409743309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.413215637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.416687965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.420160294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.423631668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.427103996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.430576324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.434048653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.437520981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.440993309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.444465637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.447937965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.451410294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.454881668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.458353996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.461826324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.465298653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.468770981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.472243309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.475715637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.479187965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.482660294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.486131668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.489603996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.493076324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.496548653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.500020981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.503493309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.506965637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.510437965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.513910294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.517381668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.520853996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.524326324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.527798653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.531270981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.534743309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.538215637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.541687965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.545160294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.548631668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.552103996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.555576324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.559048653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.562520981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.565993309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.569465637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.572937965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.576410294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.579881668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.583353996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.586826324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.590298653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.593770981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.597243309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.600715637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.604187965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.607660294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.611131668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.614603996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.618076324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.621548653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.625020981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.628493309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.631965637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.635437965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.638910294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.642381668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.645853996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.649326324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.652798653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.656270981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.659743309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.663215637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.666687965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.670160294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.673631668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.677103996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.680576324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.684048653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.687520981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.690993309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.694465637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.697937965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.701410294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.704881668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.708353996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.711826324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.715298653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.718770981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.722243309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.725715637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.729187965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.732660294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.736131668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.739603996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.743076324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.746548653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.750020981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.753493309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.756965637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.760437965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.763910294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.767381668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.770853996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.774326324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.777798653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.781270981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.784743309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.788215637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.791687965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.795160294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.798631668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.802103996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.805576324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.809048653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.812520981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.815993309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.819465637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.822937965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.826410294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.829881668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.833353996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.836826324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.840298653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.843770981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.847243309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.850715637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.854187965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.857660294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.861131668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.864603996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.868076324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.871548653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.875020981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.878493309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.881965637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.885437965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.888910294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.892381668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.895853996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.899326324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.902798653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.906270981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.909743309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.913215637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.916687965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.920160294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.923631668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.927103996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.930576324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.934048653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.937520981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.940993309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.944465637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.947937965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.951410294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.954881668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.958353996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.961826324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.965298653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.968770981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.972243309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.975715637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.979187965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.982660294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.986131668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.989603996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.993076324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
8.996548653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.000020981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.003493309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.006965637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.010437965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.013910294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.017381668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.020853996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.024326324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.027798653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.031270981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.034743309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.038215637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.041687965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.045160294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.048631668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.052103996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.055576324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.059048653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.062520981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.065993309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.069465637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.072937965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.076410294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.079881668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.083353996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.086826324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.090298653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.093770981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.097243309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.100715637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.104187965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.107660294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.111131668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.114603996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.118076324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.121548653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.125020981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.128493309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.131965637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.135437965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.138910294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.142381668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.145853996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.149326324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.152798653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.156270981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.159743309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.163215637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.166687965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.170160294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.173631668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.177103996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.180576324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.184048653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.187520981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.190993309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.194465637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.197937965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.201410294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.204881668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.208353996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.211826324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.215298653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.218770981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.222243309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.225715637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.229187965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.232660294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.236131668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.239603996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.243076324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.246548653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.250020981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.253493309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.256965637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.260437965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.263910294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.267381668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.270853996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.274326324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.277798653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.281270981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.284743309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.288215637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.291687965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.295160294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.298631668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.302103996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.305576324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.309048653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.312520981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.315993309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.319465637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.322937965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.326410294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.329881668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.333353996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.336826324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.340298653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.343770981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.347243309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.350715637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.354187965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.357660294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.361131668,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.364603996,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.368076324,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.371548653,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.375020981,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.378493309,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.381965637,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.385437965,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
9.388910294,62265.77734,62254.48438,92.30233002,91.73195648,28.81126976,28.61053085
